block_id,Education,Experience,Position,SalaryBand,probability,DefaultSalary
409,PhD,15-30+,Manager,70k-100k,0.0028051948051948054,125000
410,Masters,0-15,Senior,101k-120k,0.5,116000
410,Masters,0-15,Senior,121k+,0.28,116000
410,Masters,0-15,Senior,70k-100k,0.21999999999999997,116000
411,Masters,0-15,Senior,121k+,0.8441558441558441,128000
411,Masters,15-30+,Senior,121k+,0.15584415584415584,128000
412,PhD,0-15,Senior,101k-120k,1.0,102000
413,Masters,0-15,Junior,101k-120k,0.7,111000
413,PhD,0-15,Junior,101k-120k,0.30000000000000004,111000
414,Masters,0-15,Junior,70k-100k,0.8441558441558441,76000
414,Masters,15-30+,Junior,70k-100k,0.15584415584415584,76000
415,Masters,15-30+,Junior,101k-120k,0.16099999999999998,74000
415,Masters,15-30+,Junior,121k+,0.034999999999999996,74000
415,Masters,15-30+,Junior,70k-100k,0.5039999999999999,74000
415,PhD,15-30+,Junior,101k-120k,0.06900000000000002,74000
415,PhD,15-30+,Junior,121k+,0.015000000000000001,74000
415,PhD,15-30+,Junior,70k-100k,0.216,74000
416,Masters,0-15,Senior,121k+,1.0,131000
417,Masters,0-15,Senior,101k-120k,0.7,119000
417,PhD,0-15,Senior,101k-120k,0.3,119000
418,Masters,15-30+,Senior,121k+,0.7,125000
418,PhD,15-30+,Senior,121k+,0.3,125000
419,Masters,0-15,Junior,101k-120k,0.19415584415584414,78000
419,Masters,0-15,Junior,121k+,0.04220779220779221,78000
419,Masters,0-15,Junior,70k-100k,0.6077922077922078,78000
419,Masters,15-30+,Junior,101k-120k,0.035844155844155845,78000
419,Masters,15-30+,Junior,121k+,0.007792207792207792,78000
419,Masters,15-30+,Junior,70k-100k,0.11220779220779219,78000
420,PhD,0-15,Senior,101k-120k,1.0,105000
421,Masters,0-15,Senior,101k-120k,0.5,116000
421,Masters,0-15,Senior,121k+,0.28,116000
421,Masters,0-15,Senior,70k-100k,0.21999999999999997,116000
422,PhD,15-30+,Manager,121k+,1.0,125000
423,Masters,0-15,Senior,121k+,1.0,122000
424,Masters,0-15,Junior,70k-100k,0.7,72000
424,PhD,0-15,Junior,70k-100k,0.3000000000000001,72000
425,Masters,0-15,Junior,70k-100k,0.7,74000
425,PhD,0-15,Junior,70k-100k,0.3000000000000001,74000
426,Masters,0-15,Manager,101k-120k,0.29,122000
426,Masters,0-15,Manager,121k+,0.65,122000
426,Masters,0-15,Manager,70k-100k,0.06,122000
427,Masters,0-15,Senior,101k-120k,0.35000000000000003,72000
427,Masters,0-15,Senior,121k+,0.196,72000
427,Masters,0-15,Senior,70k-100k,0.154,72000
427,PhD,0-15,Senior,101k-120k,0.15000000000000002,72000
427,PhD,0-15,Senior,121k+,0.084,72000
427,PhD,0-15,Senior,70k-100k,0.066,72000
428,Masters,15-30+,Senior,101k-120k,0.35,102000
428,Masters,15-30+,Senior,121k+,0.196,102000
428,Masters,15-30+,Senior,70k-100k,0.15400000000000003,102000
428,PhD,15-30+,Senior,101k-120k,0.15,102000
428,PhD,15-30+,Senior,121k+,0.084,102000
428,PhD,15-30+,Senior,70k-100k,0.066,102000
429,Masters,0-15,Junior,70k-100k,0.7,72000
429,PhD,0-15,Junior,70k-100k,0.3000000000000001,72000
430,Masters,0-15,Junior,101k-120k,1.0,102000
431,Masters,0-15,Senior,121k+,1.0,125000
432,Masters,0-15,Junior,101k-120k,0.19415584415584414,113000
432,Masters,0-15,Junior,121k+,0.04220779220779221,113000
432,Masters,0-15,Junior,70k-100k,0.6077922077922078,113000
432,Masters,15-30+,Junior,101k-120k,0.035844155844155845,113000
432,Masters,15-30+,Junior,121k+,0.007792207792207792,113000
432,Masters,15-30+,Junior,70k-100k,0.11220779220779219,113000
433,Masters,0-15,Senior,101k-120k,0.5,72000
433,Masters,0-15,Senior,121k+,0.28,72000
433,Masters,0-15,Senior,70k-100k,0.21999999999999997,72000
434,Masters,0-15,Senior,121k+,1.0,135000
435,PhD,15-30+,Manager,121k+,1.0,128000
436,Masters,0-15,Manager,121k+,0.5909090909090908,131000
436,Masters,15-30+,Manager,121k+,0.10909090909090907,131000
436,PhD,0-15,Manager,121k+,0.2532467532467533,131000
436,PhD,15-30+,Manager,121k+,0.04675324675324676,131000
437,PhD,0-15,Junior,70k-100k,0.8441558441558441,72000
437,PhD,15-30+,Junior,70k-100k,0.15584415584415584,72000
438,Masters,0-15,Junior,70k-100k,0.5909090909090908,72000
438,Masters,15-30+,Junior,70k-100k,0.10909090909090907,72000
438,PhD,0-15,Junior,70k-100k,0.2532467532467533,72000
438,PhD,15-30+,Junior,70k-100k,0.046753246753246755,72000
439,Masters,0-15,Senior,101k-120k,1.0,105000
440,Masters,15-30+,Senior,101k-120k,1.0,102000
441,Masters,0-15,Junior,101k-120k,1.0,102000
442,PhD,0-15,Manager,121k+,1.0,145000
443,Masters,0-15,Senior,101k-120k,0.7,105000
443,PhD,0-15,Senior,101k-120k,0.3,105000
444,Masters,0-15,Manager,121k+,0.8441558441558441,128000
444,Masters,15-30+,Manager,121k+,0.15584415584415584,128000
445,Masters,0-15,Senior,121k+,1.0,128000
446,Masters,15-30+,Senior,121k+,1.0,122000
447,Masters,15-30+,Senior,101k-120k,1.0,102000
448,Masters,15-30+,Senior,70k-100k,1.0,76000
449,Masters,15-30+,Senior,70k-100k,1.0,72000
450,Masters,15-30+,Junior,70k-100k,1.0,74000
451,Masters,15-30+,Manager,101k-120k,0.29,150000
451,Masters,15-30+,Manager,121k+,0.6500000000000001,150000
451,Masters,15-30+,Manager,70k-100k,0.060000000000000005,150000
452,Masters,15-30+,Senior,70k-100k,0.7,91000
452,PhD,15-30+,Senior,70k-100k,0.3,91000
453,Masters,0-15,Senior,101k-120k,0.5,111000
453,Masters,0-15,Senior,121k+,0.28,111000
453,Masters,0-15,Senior,70k-100k,0.21999999999999997,111000
454,Masters,15-30+,Senior,101k-120k,0.5,113000
454,Masters,15-30+,Senior,121k+,0.28,113000
454,Masters,15-30+,Senior,70k-100k,0.22000000000000003,113000
455,Masters,0-15,Junior,101k-120k,1.0,118000
456,Masters,0-15,Junior,70k-100k,0.5909090909090908,80000
456,Masters,15-30+,Junior,70k-100k,0.10909090909090907,80000
456,PhD,0-15,Junior,70k-100k,0.2532467532467533,80000
456,PhD,15-30+,Junior,70k-100k,0.046753246753246755,80000
457,Masters,0-15,Senior,70k-100k,0.7000000000000001,80000
457,PhD,0-15,Senior,70k-100k,0.3,80000
458,Masters,0-15,Senior,101k-120k,0.5,122000
458,Masters,0-15,Senior,121k+,0.28,122000
458,Masters,0-15,Senior,70k-100k,0.21999999999999997,122000
459,Masters,15-30+,Senior,101k-120k,1.0,102000
460,Masters,0-15,Junior,70k-100k,0.5909090909090908,72000
460,Masters,15-30+,Junior,70k-100k,0.10909090909090907,72000
460,PhD,0-15,Junior,70k-100k,0.2532467532467533,72000
460,PhD,15-30+,Junior,70k-100k,0.046753246753246755,72000
461,Masters,15-30+,Junior,70k-100k,0.7,72000
461,PhD,15-30+,Junior,70k-100k,0.30000000000000004,72000
462,Masters,0-15,Senior,121k+,0.8441558441558441,128000
462,Masters,15-30+,Senior,121k+,0.15584415584415584,128000
463,Masters,0-15,Manager,101k-120k,0.7,102000
463,PhD,0-15,Manager,101k-120k,0.30000000000000004,102000
464,Masters,0-15,Senior,101k-120k,0.29545454545454547,125000
464,Masters,0-15,Senior,121k+,0.16545454545454547,125000
464,Masters,0-15,Senior,70k-100k,0.13,125000
464,Masters,15-30+,Senior,101k-120k,0.05454545454545453,125000
464,Masters,15-30+,Senior,121k+,0.030545454545454542,125000
464,Masters,15-30+,Senior,70k-100k,0.023999999999999994,125000
464,PhD,0-15,Senior,101k-120k,0.1266233766233766,125000
464,PhD,0-15,Senior,121k+,0.07090909090909091,125000
464,PhD,0-15,Senior,70k-100k,0.05571428571428571,125000
464,PhD,15-30+,Senior,101k-120k,0.023376623376623377,125000
464,PhD,15-30+,Senior,121k+,0.013090909090909092,125000
464,PhD,15-30+,Senior,70k-100k,0.010285714285714285,125000
465,Masters,0-15,Junior,70k-100k,0.5909090909090908,74000
465,Masters,15-30+,Junior,70k-100k,0.10909090909090907,74000
465,PhD,0-15,Junior,70k-100k,0.2532467532467533,74000
465,PhD,15-30+,Junior,70k-100k,0.046753246753246755,74000
466,Masters,0-15,Junior,70k-100k,0.7,74000
466,PhD,0-15,Junior,70k-100k,0.3000000000000001,74000
467,Masters,15-30+,Manager,101k-120k,0.7,102000
467,PhD,15-30+,Manager,101k-120k,0.30000000000000004,102000
468,PhD,0-15,Senior,101k-120k,1.0,111000
469,Masters,0-15,Junior,101k-120k,0.5909090909090909,111000
469,Masters,15-30+,Junior,101k-120k,0.10909090909090909,111000
469,PhD,0-15,Junior,101k-120k,0.25324675324675333,111000
469,PhD,15-30+,Junior,101k-120k,0.04675324675324676,111000
470,Masters,15-30+,Senior,101k-120k,1.0,105000
471,PhD,0-15,Senior,101k-120k,0.5,131000
471,PhD,0-15,Senior,121k+,0.28,131000
471,PhD,0-15,Senior,70k-100k,0.21999999999999997,131000
472,Masters,0-15,Junior,70k-100k,0.7,86000
472,PhD,0-15,Junior,70k-100k,0.3000000000000001,86000
473,Masters,15-30+,Senior,121k+,0.7,150000
473,PhD,15-30+,Senior,121k+,0.3,150000
474,Masters,15-30+,Junior,70k-100k,0.7,80000
474,PhD,15-30+,Junior,70k-100k,0.30000000000000004,80000
475,Masters,15-30+,Manager,101k-120k,0.7,111000
475,PhD,15-30+,Manager,101k-120k,0.30000000000000004,111000
476,Masters,0-15,Junior,70k-100k,0.5909090909090908,97000
476,Masters,15-30+,Junior,70k-100k,0.10909090909090907,97000
476,PhD,0-15,Junior,70k-100k,0.2532467532467533,97000
476,PhD,15-30+,Junior,70k-100k,0.046753246753246755,97000
477,Masters,0-15,Junior,121k+,0.7,125000
477,PhD,0-15,Junior,121k+,0.3000000000000001,125000
478,Masters,15-30+,Manager,121k+,0.7,128000
478,PhD,15-30+,Manager,121k+,0.3000000000000001,128000
479,Masters,0-15,Manager,70k-100k,0.8441558441558442,76000
479,Masters,15-30+,Manager,70k-100k,0.15584415584415584,76000
480,PhD,0-15,Senior,101k-120k,1.0,105000
481,Masters,0-15,Senior,101k-120k,1.0,107000
482,Masters,0-15,Senior,121k+,0.7,131000
482,PhD,0-15,Senior,121k+,0.30000000000000004,131000
483,Masters,15-30+,Senior,101k-120k,1.0,114000
484,Masters,0-15,Senior,101k-120k,1.0,114000
485,PhD,0-15,Manager,101k-120k,0.24480519480519478,102000
485,PhD,0-15,Manager,121k+,0.5487012987012987,102000
485,PhD,0-15,Manager,70k-100k,0.05064935064935065,102000
485,PhD,15-30+,Manager,101k-120k,0.045194805194805183,102000
485,PhD,15-30+,Manager,121k+,0.1012987012987013,102000
485,PhD,15-30+,Manager,70k-100k,0.00935064935064935,102000
486,Masters,0-15,Senior,101k-120k,0.42207792207792205,111000
486,Masters,0-15,Senior,121k+,0.2363636363636364,111000
486,Masters,0-15,Senior,70k-100k,0.18571428571428572,111000
486,Masters,15-30+,Senior,101k-120k,0.07792207792207792,111000
486,Masters,15-30+,Senior,121k+,0.04363636363636364,111000
486,Masters,15-30+,Senior,70k-100k,0.03428571428571429,111000
487,Masters,0-15,Senior,101k-120k,0.35000000000000003,125000
487,Masters,0-15,Senior,121k+,0.196,125000
487,Masters,0-15,Senior,70k-100k,0.154,125000
487,PhD,0-15,Senior,101k-120k,0.15000000000000002,125000
487,PhD,0-15,Senior,121k+,0.084,125000
487,PhD,0-15,Senior,70k-100k,0.066,125000
488,Masters,0-15,Senior,101k-120k,0.7,102000
488,PhD,0-15,Senior,101k-120k,0.3,102000
489,Masters,15-30+,Manager,121k+,0.7,145000
489,PhD,15-30+,Manager,121k+,0.3000000000000001,145000
490,Masters,0-15,Junior,101k-120k,0.8441558441558441,114000
490,Masters,15-30+,Junior,101k-120k,0.15584415584415584,114000
491,Masters,0-15,Senior,101k-120k,0.8441558441558442,113000
491,Masters,15-30+,Senior,101k-120k,0.15584415584415584,113000
492,Masters,0-15,Senior,70k-100k,0.8441558441558441,74000
492,Masters,15-30+,Senior,70k-100k,0.15584415584415587,74000
493,Masters,15-30+,Senior,101k-120k,0.7,102000
493,PhD,15-30+,Senior,101k-120k,0.30000000000000004,102000
494,PhD,0-15,Manager,121k+,0.8441558441558442,131000
494,PhD,15-30+,Manager,121k+,0.15584415584415584,131000
495,Masters,15-30+,Manager,101k-120k,0.20299999999999996,128000
495,Masters,15-30+,Manager,121k+,0.4549999999999999,128000
495,Masters,15-30+,Manager,70k-100k,0.041999999999999996,128000
495,PhD,15-30+,Manager,101k-120k,0.08700000000000001,128000
495,PhD,15-30+,Manager,121k+,0.19500000000000003,128000
495,PhD,15-30+,Manager,70k-100k,0.018,128000
496,Masters,15-30+,Senior,101k-120k,1.0,102000
497,Masters,15-30+,Senior,121k+,1.0,140000
498,PhD,0-15,Senior,121k+,1.0,135000
499,Masters,0-15,Junior,101k-120k,1.0,111000
500,Masters,0-15,Junior,121k+,0.7,122000
500,PhD,0-15,Junior,121k+,0.3000000000000001,122000
501,Masters,0-15,Manager,101k-120k,1.0,107000
502,PhD,15-30+,Senior,101k-120k,0.5,128000
502,PhD,15-30+,Senior,121k+,0.27999999999999997,128000
502,PhD,15-30+,Senior,70k-100k,0.22,128000
503,Masters,0-15,Junior,70k-100k,1.0,74000
504,Masters,0-15,Senior,101k-120k,0.42207792207792205,105000
504,Masters,0-15,Senior,121k+,0.2363636363636364,105000
504,Masters,0-15,Senior,70k-100k,0.18571428571428572,105000
504,Masters,15-30+,Senior,101k-120k,0.07792207792207792,105000
504,Masters,15-30+,Senior,121k+,0.04363636363636364,105000
504,Masters,15-30+,Senior,70k-100k,0.03428571428571429,105000
505,PhD,15-30+,Manager,121k+,1.0,122000
506,Masters,0-15,Junior,101k-120k,1.0,105000
507,PhD,0-15,Manager,101k-120k,0.24480519480519478,122000
507,PhD,0-15,Manager,121k+,0.5487012987012987,122000
507,PhD,0-15,Manager,70k-100k,0.05064935064935065,122000
507,PhD,15-30+,Manager,101k-120k,0.045194805194805183,122000
507,PhD,15-30+,Manager,121k+,0.1012987012987013,122000
507,PhD,15-30+,Manager,70k-100k,0.00935064935064935,122000
508,Masters,0-15,Manager,101k-120k,0.1713636363636363,72000
508,Masters,0-15,Manager,121k+,0.38409090909090904,72000
508,Masters,0-15,Manager,70k-100k,0.035454545454545454,72000
508,Masters,15-30+,Manager,101k-120k,0.03163636363636363,72000
508,Masters,15-30+,Manager,121k+,0.0709090909090909,72000
508,Masters,15-30+,Manager,70k-100k,0.0065454545454545435,72000
508,PhD,0-15,Manager,101k-120k,0.07344155844155843,72000
508,PhD,0-15,Manager,121k+,0.16461038961038962,72000
508,PhD,0-15,Manager,70k-100k,0.015194805194805193,72000
508,PhD,15-30+,Manager,101k-120k,0.013558441558441558,72000
508,PhD,15-30+,Manager,121k+,0.030389610389610393,72000
508,PhD,15-30+,Manager,70k-100k,0.0028051948051948054,72000
509,Masters,0-15,Senior,101k-120k,0.8441558441558442,107000
509,Masters,15-30+,Senior,101k-120k,0.15584415584415584,107000
510,Masters,0-15,Senior,101k-120k,0.8441558441558442,105000
510,Masters,15-30+,Senior,101k-120k,0.15584415584415584,105000
511,Masters,0-15,Junior,70k-100k,0.8441558441558441,74000
511,Masters,15-30+,Junior,70k-100k,0.15584415584415584,74000
512,PhD,0-15,Senior,121k+,1.0,131000
513,Masters,0-15,Senior,121k+,1.0,128000
514,PhD,15-30+,Senior,121k+,1.0,122000
515,Masters,0-15,Senior,101k-120k,0.35000000000000003,140000
515,Masters,0-15,Senior,121k+,0.196,140000
515,Masters,0-15,Senior,70k-100k,0.154,140000
515,PhD,0-15,Senior,101k-120k,0.15000000000000002,140000
515,PhD,0-15,Senior,121k+,0.084,140000
515,PhD,0-15,Senior,70k-100k,0.066,140000
516,Masters,0-15,Senior,70k-100k,1.0,80000
517,Masters,0-15,Junior,70k-100k,1.0,74000
518,Masters,0-15,Senior,70k-100k,0.8441558441558441,74000
518,Masters,15-30+,Senior,70k-100k,0.15584415584415587,74000
519,Masters,0-15,Junior,70k-100k,0.5909090909090908,74000
519,Masters,15-30+,Junior,70k-100k,0.10909090909090907,74000
519,PhD,0-15,Junior,70k-100k,0.2532467532467533,74000
519,PhD,15-30+,Junior,70k-100k,0.046753246753246755,74000
520,Masters,15-30+,Senior,101k-120k,0.35,135000
520,Masters,15-30+,Senior,121k+,0.196,135000
520,Masters,15-30+,Senior,70k-100k,0.15400000000000003,135000
520,PhD,15-30+,Senior,101k-120k,0.15,135000
520,PhD,15-30+,Senior,121k+,0.084,135000
520,PhD,15-30+,Senior,70k-100k,0.066,135000
521,Masters,0-15,Junior,70k-100k,1.0,78000
522,Masters,0-15,Senior,101k-120k,0.5,135000
522,Masters,0-15,Senior,121k+,0.28,135000
522,Masters,0-15,Senior,70k-100k,0.21999999999999997,135000
523,Masters,0-15,Senior,101k-120k,0.29545454545454547,102000
523,Masters,0-15,Senior,121k+,0.16545454545454547,102000
523,Masters,0-15,Senior,70k-100k,0.13,102000
523,Masters,15-30+,Senior,101k-120k,0.05454545454545453,102000
523,Masters,15-30+,Senior,121k+,0.030545454545454542,102000
523,Masters,15-30+,Senior,70k-100k,0.023999999999999994,102000
523,PhD,0-15,Senior,101k-120k,0.1266233766233766,102000
523,PhD,0-15,Senior,121k+,0.07090909090909091,102000
523,PhD,0-15,Senior,70k-100k,0.05571428571428571,102000
523,PhD,15-30+,Senior,101k-120k,0.023376623376623377,102000
523,PhD,15-30+,Senior,121k+,0.013090909090909092,102000
523,PhD,15-30+,Senior,70k-100k,0.010285714285714285,102000
524,Masters,0-15,Junior,70k-100k,0.8441558441558441,72000
524,Masters,15-30+,Junior,70k-100k,0.15584415584415584,72000
525,Masters,0-15,Junior,101k-120k,1.0,113000
526,Masters,15-30+,Senior,101k-120k,1.0,105000
527,Masters,15-30+,Senior,121k+,0.7,135000
527,PhD,15-30+,Senior,121k+,0.3,135000
528,Masters,0-15,Senior,70k-100k,1.0,72000
529,Masters,15-30+,Senior,121k+,0.7,131000
529,PhD,15-30+,Senior,121k+,0.3,131000
530,Masters,0-15,Senior,101k-120k,1.0,105000
531,Masters,0-15,Junior,121k+,0.5909090909090909,122000
531,Masters,15-30+,Junior,121k+,0.1090909090909091,122000
531,PhD,0-15,Junior,121k+,0.25324675324675333,122000
531,PhD,15-30+,Junior,121k+,0.04675324675324676,122000
532,Masters,15-30+,Senior,101k-120k,0.7,111000
532,PhD,15-30+,Senior,101k-120k,0.30000000000000004,111000
533,PhD,0-15,Manager,101k-120k,0.8441558441558441,114000
533,PhD,15-30+,Manager,101k-120k,0.15584415584415584,114000
534,Masters,0-15,Senior,101k-120k,0.8441558441558442,107000
534,Masters,15-30+,Senior,101k-120k,0.15584415584415584,107000
535,PhD,0-15,Senior,70k-100k,0.8441558441558442,76000
535,PhD,15-30+,Senior,70k-100k,0.15584415584415584,76000
536,Masters,15-30+,Senior,101k-120k,0.7,102000
536,PhD,15-30+,Senior,101k-120k,0.30000000000000004,102000
537,Masters,0-15,Senior,101k-120k,0.590909090909091,111000
537,Masters,15-30+,Senior,101k-120k,0.10909090909090909,111000
537,PhD,0-15,Senior,101k-120k,0.2532467532467533,111000
537,PhD,15-30+,Senior,101k-120k,0.046753246753246755,111000
538,Masters,15-30+,Senior,101k-120k,0.5,78000
538,Masters,15-30+,Senior,121k+,0.28,78000
538,Masters,15-30+,Senior,70k-100k,0.22000000000000003,78000
539,Masters,15-30+,Manager,121k+,1.0,140000
540,Masters,0-15,Senior,101k-120k,0.42207792207792205,102000
540,Masters,0-15,Senior,121k+,0.2363636363636364,102000
540,Masters,0-15,Senior,70k-100k,0.18571428571428572,102000
540,Masters,15-30+,Senior,101k-120k,0.07792207792207792,102000
540,Masters,15-30+,Senior,121k+,0.04363636363636364,102000
540,Masters,15-30+,Senior,70k-100k,0.03428571428571429,102000
541,Masters,0-15,Manager,121k+,0.6999999999999998,135000
541,PhD,0-15,Manager,121k+,0.30000000000000004,135000
542,Masters,0-15,Senior,101k-120k,0.8441558441558442,102000
542,Masters,15-30+,Senior,101k-120k,0.15584415584415584,102000
543,Masters,0-15,Junior,70k-100k,0.5909090909090908,72000
543,Masters,15-30+,Junior,70k-100k,0.10909090909090907,72000
543,PhD,0-15,Junior,70k-100k,0.2532467532467533,72000
543,PhD,15-30+,Junior,70k-100k,0.046753246753246755,72000
544,Masters,15-30+,Manager,101k-120k,0.29,145000
544,Masters,15-30+,Manager,121k+,0.6500000000000001,145000
544,Masters,15-30+,Manager,70k-100k,0.060000000000000005,145000
545,Masters,0-15,Senior,101k-120k,0.42207792207792205,107000
545,Masters,0-15,Senior,121k+,0.2363636363636364,107000
545,Masters,0-15,Senior,70k-100k,0.18571428571428572,107000
545,Masters,15-30+,Senior,101k-120k,0.07792207792207792,107000
545,Masters,15-30+,Senior,121k+,0.04363636363636364,107000
545,Masters,15-30+,Senior,70k-100k,0.03428571428571429,107000
546,Masters,0-15,Junior,70k-100k,0.5909090909090908,72000
546,Masters,15-30+,Junior,70k-100k,0.10909090909090907,72000
546,PhD,0-15,Junior,70k-100k,0.2532467532467533,72000
546,PhD,15-30+,Junior,70k-100k,0.046753246753246755,72000
547,Masters,15-30+,Manager,121k+,1.0,128000
548,Masters,15-30+,Manager,101k-120k,0.29,113000
548,Masters,15-30+,Manager,121k+,0.6500000000000001,113000
548,Masters,15-30+,Manager,70k-100k,0.060000000000000005,113000
549,Masters,0-15,Junior,70k-100k,1.0,72000
550,Masters,0-15,Manager,101k-120k,1.0,107000
551,Masters,0-15,Junior,101k-120k,0.22999999999999998,74000
551,Masters,0-15,Junior,121k+,0.05,74000
551,Masters,0-15,Junior,70k-100k,0.72,74000
552,Masters,0-15,Senior,101k-120k,1.0,102000
553,Masters,0-15,Senior,101k-120k,0.7,102000
553,PhD,0-15,Senior,101k-120k,0.3,102000
554,Masters,0-15,Senior,101k-120k,1.0,105000
555,Masters,0-15,Manager,101k-120k,0.29,128000
555,Masters,0-15,Manager,121k+,0.65,128000
555,Masters,0-15,Manager,70k-100k,0.06,128000
556,Masters,0-15,Junior,101k-120k,0.8441558441558441,114000
556,Masters,15-30+,Junior,101k-120k,0.15584415584415584,114000
557,Masters,0-15,Senior,101k-120k,0.5,78000
557,Masters,0-15,Senior,121k+,0.28,78000
557,Masters,0-15,Senior,70k-100k,0.21999999999999997,78000
558,PhD,15-30+,Senior,70k-100k,1.0,72000
559,Masters,15-30+,Senior,101k-120k,0.35,102000
559,Masters,15-30+,Senior,121k+,0.196,102000
559,Masters,15-30+,Senior,70k-100k,0.15400000000000003,102000
559,PhD,15-30+,Senior,101k-120k,0.15,102000
559,PhD,15-30+,Senior,121k+,0.084,102000
559,PhD,15-30+,Senior,70k-100k,0.066,102000
560,Masters,0-15,Senior,70k-100k,0.5909090909090909,72000
560,Masters,15-30+,Senior,70k-100k,0.10909090909090906,72000
560,PhD,0-15,Senior,70k-100k,0.2532467532467532,72000
560,PhD,15-30+,Senior,70k-100k,0.046753246753246755,72000
561,Masters,0-15,Senior,101k-120k,0.29545454545454547,116000
561,Masters,0-15,Senior,121k+,0.16545454545454547,116000
561,Masters,0-15,Senior,70k-100k,0.13,116000
561,Masters,15-30+,Senior,101k-120k,0.05454545454545453,116000
561,Masters,15-30+,Senior,121k+,0.030545454545454542,116000
561,Masters,15-30+,Senior,70k-100k,0.023999999999999994,116000
561,PhD,0-15,Senior,101k-120k,0.1266233766233766,116000
561,PhD,0-15,Senior,121k+,0.07090909090909091,116000
561,PhD,0-15,Senior,70k-100k,0.05571428571428571,116000
561,PhD,15-30+,Senior,101k-120k,0.023376623376623377,116000
561,PhD,15-30+,Senior,121k+,0.013090909090909092,116000
561,PhD,15-30+,Senior,70k-100k,0.010285714285714285,116000
562,Masters,0-15,Junior,70k-100k,1.0,74000
563,Masters,0-15,Junior,101k-120k,0.161,131000
563,Masters,0-15,Junior,121k+,0.035,131000
563,Masters,0-15,Junior,70k-100k,0.504,131000
563,PhD,0-15,Junior,101k-120k,0.06900000000000002,131000
563,PhD,0-15,Junior,121k+,0.015000000000000005,131000
563,PhD,0-15,Junior,70k-100k,0.21600000000000005,131000
564,Masters,15-30+,Manager,101k-120k,0.20299999999999996,125000
564,Masters,15-30+,Manager,121k+,0.4549999999999999,125000
564,Masters,15-30+,Manager,70k-100k,0.041999999999999996,125000
564,PhD,15-30+,Manager,101k-120k,0.08700000000000001,125000
564,PhD,15-30+,Manager,121k+,0.19500000000000003,125000
564,PhD,15-30+,Manager,70k-100k,0.018,125000
565,Masters,15-30+,Senior,121k+,1.0,122000
566,Masters,0-15,Junior,70k-100k,0.7,72000
566,PhD,0-15,Junior,70k-100k,0.3000000000000001,72000
567,Masters,0-15,Junior,101k-120k,0.8441558441558441,102000
567,Masters,15-30+,Junior,101k-120k,0.15584415584415584,102000
568,Masters,0-15,Junior,70k-100k,0.8441558441558441,78000
568,Masters,15-30+,Junior,70k-100k,0.15584415584415584,78000
569,Masters,0-15,Senior,101k-120k,0.42207792207792205,114000
569,Masters,0-15,Senior,121k+,0.2363636363636364,114000
569,Masters,0-15,Senior,70k-100k,0.18571428571428572,114000
569,Masters,15-30+,Senior,101k-120k,0.07792207792207792,114000
569,Masters,15-30+,Senior,121k+,0.04363636363636364,114000
569,Masters,15-30+,Senior,70k-100k,0.03428571428571429,114000
570,Masters,15-30+,Senior,101k-120k,1.0,107000
571,Masters,15-30+,Senior,101k-120k,0.7,111000
571,PhD,15-30+,Senior,101k-120k,0.30000000000000004,111000
572,Masters,15-30+,Senior,101k-120k,0.7,102000
572,PhD,15-30+,Senior,101k-120k,0.30000000000000004,102000
573,Masters,15-30+,Senior,101k-120k,0.7,102000
573,PhD,15-30+,Senior,101k-120k,0.30000000000000004,102000
574,Masters,0-15,Junior,70k-100k,1.0,86000
575,PhD,15-30+,Senior,101k-120k,0.5,140000
575,PhD,15-30+,Senior,121k+,0.27999999999999997,140000
575,PhD,15-30+,Senior,70k-100k,0.22,140000
576,Masters,15-30+,Manager,121k+,1.0,125000
577,Masters,15-30+,Senior,121k+,1.0,135000
578,Masters,0-15,Senior,121k+,1.0,125000
579,Masters,15-30+,Senior,70k-100k,0.7,94000
579,PhD,15-30+,Senior,70k-100k,0.3,94000
580,Masters,15-30+,Junior,70k-100k,0.7,72000
580,PhD,15-30+,Junior,70k-100k,0.30000000000000004,72000
581,Masters,0-15,Senior,101k-120k,0.7,102000
581,PhD,0-15,Senior,101k-120k,0.3,102000
582,PhD,0-15,Junior,70k-100k,1.0,76000
583,Masters,15-30+,Senior,121k+,1.0,125000
584,Masters,0-15,Senior,121k+,0.8441558441558441,135000
584,Masters,15-30+,Senior,121k+,0.15584415584415584,135000
585,PhD,0-15,Senior,101k-120k,0.5,107000
585,PhD,0-15,Senior,121k+,0.28,107000
585,PhD,0-15,Senior,70k-100k,0.21999999999999997,107000
586,Masters,0-15,Senior,101k-120k,0.5,111000
586,Masters,0-15,Senior,121k+,0.28,111000
586,Masters,0-15,Senior,70k-100k,0.21999999999999997,111000
587,Masters,0-15,Senior,70k-100k,1.0,84000
588,PhD,0-15,Senior,70k-100k,0.8441558441558442,72000
588,PhD,15-30+,Senior,70k-100k,0.15584415584415584,72000
589,Masters,0-15,Manager,121k+,0.6999999999999998,125000
589,PhD,0-15,Manager,121k+,0.30000000000000004,125000
590,Masters,0-15,Senior,101k-120k,0.7,114000
590,PhD,0-15,Senior,101k-120k,0.3,114000
591,PhD,0-15,Senior,70k-100k,0.8441558441558442,84000
591,PhD,15-30+,Senior,70k-100k,0.15584415584415584,84000
592,Masters,15-30+,Senior,121k+,1.0,128000
593,Masters,0-15,Junior,70k-100k,0.5909090909090908,84000
